http://id.who.int/icd/entity/648672667	http://id.who.int/icd/release/11/mms/648672667	PA1A		"- - - - Unintentional land transport nontraffic event injuring a user of a special vehicle mainly used in agriculture"	category	1	False	23	"=hyperlink(""https://icd.who.int/browse11/l-m/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F648672667"",""browser"")"	True	True	BlockL1-PA0	BlockL2-PA0	BlockL3-PA1		
http://id.who.int/icd/entity/1288425662	http://id.who.int/icd/release/11/mms/1288425662	PA1B		"- - - - Unintentional land transport nontraffic event injuring a user of a special vehicle mainly used on industrial premises"	category	1	False	23	"=hyperlink(""https://icd.who.int/browse11/l-m/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1288425662"",""browser"")"	True	True	BlockL1-PA0	BlockL2-PA0	BlockL3-PA1		
http://id.who.int/icd/entity/723879647	http://id.who.int/icd/release/11/mms/723879647	PA1C		"- - - - Unintentional land transport nontraffic event injuring a user of a special construction vehicle"	category	1	False	23	"=hyperlink(""https://icd.who.int/browse11/l-m/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F723879647"",""browser"")"	True	True	BlockL1-PA0	BlockL2-PA0	BlockL3-PA1		
http://id.who.int/icd/entity/365143191	http://id.who.int/icd/release/11/mms/365143191	PA1D		"- - - - Unintentional land transport nontraffic event injuring a user of an all-terrain vehicle"	category	1	False	23	"=hyperlink(""https://icd.who.int/browse11/l-m/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F365143191"",""browser"")"	True	True	BlockL1-PA0	BlockL2-PA0	BlockL3-PA1		
http://id.who.int/icd/entity/1213438339	http://id.who.int/icd/release/11/mms/1213438339	PA1E		"- - - - Unintentional land transport nontraffic event injuring a rider of an animal"	category	1	False	23	"=hyperlink(""https://icd.who.int/browse11/l-m/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1213438339"",""browser"")"	True	True	BlockL1-PA0	BlockL2-PA0	BlockL3-PA1		
http://id.who.int/icd/entity/1599665038	http://id.who.int/icd/release/11/mms/1599665038	PA1F		"- - - - Unintentional land transport nontraffic event injuring an occupant of an animal-drawn vehicle"	category	1	False	23	"=hyperlink(""https://icd.who.int/browse11/l-m/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1599665038"",""browser"")"	True	True	BlockL1-PA0	BlockL2-PA0	BlockL3-PA1		
	http://id.who.int/icd/release/11/mms/714231201/other	PA1Y		"- - - - Unintentional land transport nontraffic event injuring a user of other specified land transport"	category	1	True	23	"=hyperlink(""https://icd.who.int/browse11/l-m/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F714231201%2Fmms%2Fother"",""browser"")"	True	True	BlockL1-PA0	BlockL2-PA0	BlockL3-PA1		
	http://id.who.int/icd/release/11/mms/714231201/unspecified	PA1Z		"- - - - Unintentional land transport nontraffic event injuring a user of unknown or unspecified land transport"	category	1	True	23	"=hyperlink(""https://icd.who.int/browse11/l-m/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F714231201%2Fmms%2Funspecified"",""browser"")"	True	True	BlockL1-PA0	BlockL2-PA0	BlockL3-PA1		
http://id.who.int/icd/entity/79623775	http://id.who.int/icd/release/11/mms/79623775		BlockL3-PA2	"- - - Unintentional land transport injury event unknown whether road traffic or off-road nontraffic"	block	3	False	23	"=hyperlink(""https://icd.who.int/browse11/l-m/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F79623775"",""browser"")"	False		BlockL1-PA0	BlockL2-PA0			
http://id.who.int/icd/entity/1517956415	http://id.who.int/icd/release/11/mms/1517956415	PA20		"- - - - Unintentional land transport event unknown whether traffic or nontraffic injuring a pedestrian"	category	1	False	23	"=hyperlink(""https://icd.who.int/browse11/l-m/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1517956415"",""browser"")"	True	True	BlockL1-PA0	BlockL2-PA0	BlockL3-PA2		
